id,display_name,internal_name,sku,category,supplier_name,location,unit,base_weight,trim_percentage,cost_per_unit,stock,allergen_tags,benefits,is_active
eb0b3548-83d6-48ce-9886-09c059337a86,Dehydrated Diced Pineapple,Dehydrated Diced Pineapple,EBD-1055,Pantry,Tootsi - 009,Dried Fruit / Baking Supply Shelf - 008,Kgs,20,0,9.247,0,,,True
86b90df6-1817-4989-8e1e-e6db9748e11d,Diana Honey Garlic Barbeque Sauce,Diana Honey Garlic Barbeque Sauce,5129405,Pantry,GFS - 003,No Category - 020,Kgs,9.5,0,7.5789,0,,,True
a5cc72b3-ce7f-48fd-91a8-b75115d3610a,Diced Dates,Diced Dates,EBD-25,Pantry,Tootsi - 009,Dried Fruit / Baking Supply Shelf - 008,Kgs,10.21,0,3.3301,21.0581,,,True
473752aa-44eb-436b-ae9e-53fd3bea4e3c,Dijon Mustard,Dijon Mustard,EBD-367,Pantry,Wholesale Club  - 014,Sauces / Jar Veg Shelf - 025,Kgs,5.8,0,7.9276,6.839,,,True
4c8bb693-5279-43c2-9673-3d5b072c9eaf,Dill Weed,Dill Weed,EBD-107,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,0.1,0,34.5,1.6322,,,True
ae4d2b12-295e-4389-aa3d-1749cf23a815,Dried Apricot,Dried Apricot,EBD-1017,Pantry,Wholesale Club  - 014,Dried Fruit / Baking Supply Shelf - 008,Kgs,0.5,0,19.98,0,,,True
be0eceed-8a35-4b27-956a-344ab6fab873,Dried Basil,Dried Basil,EBD-835,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,0.1,0,49.8,0,,,True
4b706c9e-30dc-4893-9205-fe7a8c4055d9,Dried Cranberries,Dried Cranberries,EBD-23,Pantry,Costco - 001,Dry Storage,Kgs,1.8,0,8.8833,0,,,True
db9e0d77-fb3d-4312-8771-8adb91656fc4,Dried Oregano (Sunspun Brand),Dried Oregano (Sunspun Brand),EBD-437,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,0.37,0,8.3514,0.4686,,,True
24070519-28e3-456d-a366-967f1d3b8336,Dried Rosemary,Dried Rosemary,EBD-665,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,0.28,0,39.25,0.1572,,,True
bb847b76-8bd8-4a18-97f4-0b819860c6e1,Dried Thyme,Dried Thyme,EBD-391,Pantry,Wholesale Club  - 014,Seasonings / Condiment Shelf - 026,Kgs,0.23,0,21.6957,0.3277,,,True
4b46179c-f43c-43a7-9863-b205626836dd,Everything Bagel Spice,Everything Bagel Spice,EBD-1282,Pantry,Costco - 001,Dry Storage,Kgs,0.1,0,20,0,,,True
db40bd5b-5109-4c4c-9cfc-202270362c17,Fenugreek Leaves,Fenugreek Leaves,EBD-772,Pantry,Wholesale Club  - 014,Spice Rack - 027,Kgs,0.1,0,6.2,0,,,True
4572084b-3022-48ef-b535-c9af6ff18d2e,Franks Hot Sauce,Franks Hot Sauce,EBD-636,Pantry,Wholesale Club  - 014,Fridge (condiment Shelf) - 013,Kgs,3.78,0,5.0238,15.0073,,,True
c8a9dc41-d3f4-4829-a39f-83c1dd062567,Frozen Kirkland Signature Blueberries,Frozen Kirkland Signature Blueberries,EBD-441,Pantry,Costco - 001,Dry Storage,Kgs,2,0,7.495,0,,,True
56220cdf-6eac-4499-b9ec-f4c72ddc7edd,GF Rolled Oats (Tootsi),GF Rolled Oats (Tootsi),EBD-950,Pantry,Tootsi - 009,Dry Strage Shelf - 030,Kgs,22.68,0,5.6437,126.785,,,True
04f1b41a-0e5c-4b6f-b614-b085052e55c1,"Garam Masala (Quality Brand, Punjabi Style)","Garam Masala (Quality Brand, Punjabi Style)",EBD-297,Pantry,Wholesale Club  - 014,No Category - 020,Kgs,4.55,0,8.1297,0,,,True
7b02fe12-d14b-482f-b0a5-02f20dbeadfa,Garlic Powder (Kasuku Brand),Garlic Powder (Kasuku Brand),EBD-149,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,2.5,0,10.396,6.6342,,,True
7f99e95e-62d4-4628-9f0e-96f4340d565b,Glod Plum Chinkiang Vinegar,Glod Plum Chinkiang Vinegar,EBD-2060,Pantry,Wholesale Club  - 014,No Category - 020,Kgs,0.55,0,3.6182,0,,,True
e72b52d5-6c2e-41a5-b6e4-91a3235ac366,Gluten Free BBQ Sauce,Gluten Free BBQ Sauce,EBD-114,Pantry,Wholesale Club  - 014,Fridge (condiment Shelf) - 013,Kgs,4,0,4.2475,13.2607,,,True
966d9804-319e-49ed-a23e-99b0cda424a1,Gochujang,Gochujang,EBD-827,Pantry,Wholesale Club  - 014,(old) Sauces - 003,g,1,0,0,0,,,True
d5573a77-9b90-4b4a-9047-ffff06884e38,Golden Boy Fish Sauce,Golden Boy Fish Sauce,EBD-2400,Pantry,GFS - 003,Dry Storage,Kgs,0.73,0,6.7397,0,,,True
2d13c535-b886-49e7-8a23-32f94015077d,Gordon Choice 7 Grain Blend Rice Mix,Gordon Choice 7 Grain Blend Rice Mix,1230016,Pantry,GFS - 003,No Category - 020,Kgs,5,0,6.6,22.3281,,,True
c4a00688-89c9-4501-a39d-5a8bc48835c1,Gordon Choice Bleached All Purpose Flour,Gordon Choice Bleached All Purpose Flour,5917005,Pantry,GFS - 003,Oils / Vinegars Shelf - 022,Kgs,20,0,1.122,0,,,True
f3ca4656-7aa0-4399-aebe-e15255385662,Gordon Choice Crushed Pineapples,Gordon Choice Crushed Pineapples,EBD-3016,Pantry,,,Kgs,18.3,0,43.983516,0,,,True
90fe5a26-037a-4d6b-b9d7-5d8841611b5e,Gordon Choice Sweet Chili Sauce,Gordon Choice Sweet Chili Sauce,1141988,Pantry,Wholesale Club  - 014,Sauces / Jar Veg Shelf - 025,Kgs,4,0,4.3725,17.3418,,,True
0b0073f3-82ca-4fff-a99b-e0f19ffcfc06,Green Curry Paste,Green Curry Paste,EBD-152,Pantry,Wholesale Club  - 014,Seasonings / Condiment Shelf - 026,Kgs,0.1,0,8,0,,,True
932206a1-2453-454a-998c-4cf9f44f55a6,Green lentils,Green lentils,EBD-563,Pantry,Wholesale Club  - 014,Misc Bulk Shelf - 019,Kgs,5,0,3.2,0,,,True
f05df7f1-71e2-4279-91ee-75d8336752dd,Ground Allspice,Ground Allspice,EBD-153,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,0.4,0,19.975,0,,,True
8617fd50-5581-47a2-af82-f2aa3bc57b21,Ground Cardamon,Ground Cardamon,EBD-97,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,0.1,0,63.9,0,,,True
cf14ab6a-efb6-481e-bf80-fc5a17d944c9,Ground Cinnamon,Ground Cinnamon,EBD-192,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,1.5,0,11.9933,1.4603,,,True
158e3412-6400-4038-ae1d-77734a1da4ac,Ground Coriander,Ground Coriander,EBD-211,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,4.54,0,6.6057,0,,,True
665ced84-4aa3-46e2-a84b-70b6adb5b665,Ground Cumin (QUALITY Brand),Ground Cumin (QUALITY Brand),EBD-158,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,4.5,0,9.9978,3.9127,,,True
6669f956-3ab7-46f1-88cd-460d7c0da024,Ground Flax Seed,Ground Flax Seed,EBD-754,Pantry,Wholesale Club  - 014,Nuts / Seeds Shelf - 021,Kgs,5,0,3.198,0,,,True
eb886acb-cbd5-4a5f-87b1-88d6ae43b0e2,Ground Ginger,Ground Ginger,EBD-857,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,0.35,0,17.1143,0.3642,,,True
d1e7b85f-c670-416f-b361-5140603a31fe,Ground Mustard,Ground Mustard,EBD-337,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,0.1,0,24.9,1.6168,,,True
6a221025-1038-47bf-b556-4c65d07f8ef9,Ground Nutmeg A,Ground Nutmeg A,EBD-98,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,0.46,0,36.9348,0,,,True
4644d102-dcff-418a-83f2-2b90c5c12299,Ground Turmeric,Ground Turmeric,EBD-61,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,4.5,0,5.9978,6.5262,,,True
744ac44f-3f06-49b6-a748-c948077151a8,HP Sauce,HP Sauce,EBD-1992,Pantry,GFS - 003,No Category - 020,Kgs,7,0,10.714286,7.3892,,,True
308a3c08-630b-4932-a53f-8f34728be47a,Hemp Seeds,Hemp Seeds,EBD-956,Pantry,Tootsi - 009,Quick Access Bin Shelf - 023,Kgs,11.34,0,14.3739,0,,,True
bbd2bb5e-f198-4dcf-adb9-04956078bc7d,Hoisin Sauce,Hoisin Sauce,1355877,Pantry,GFS - 003,Fridge (condiment Shelf) - 013,Kgs,4.54,0,7.3084,0,,,True
6b34867c-72f8-46dc-a347-31b7103a2009,Honey,Honey,EBD-2312,Pantry,Wholesale Club  - 014,No Category - 020,Kgs,1,0,11.5,1.588,,,True
cfd2b2de-0084-4017-8e17-9ce5d28af387,Horseradish,Horseradish,EBD-2099,Pantry,Wholesale Club  - 014,No Category - 020,Kgs,8,0,6.4962,0,,,True
9c4df31b-1e7b-48dc-8375-4cdf51945f8b,Kesar Mango Pulp,Kesar Mango Pulp,EBD-302,Pantry,Wholesale Club  - 014,Seasonings / Condiment Shelf - 026,Kgs,0.85,0,5.2824,34.6398,,,True
271588dc-1091-4f39-8b1c-13d859cfc5b8,Kikkoman Tamari Soy Sauce,Kikkoman Tamari Soy Sauce,1427356,Pantry,Pratt's - 007,Sauces / Jar Veg Shelf - 025,Kgs,11.34,0,11.0229,4.095,,,True
fc50c556-b17d-42ab-b0f4-14154216f52b,Kirkland Signature Organic Maple Syrup,Kirkland Signature Organic Maple Syrup,EBD-188,Pantry,Costco - 001,Seasonings / Condiment Shelf - 026,Kgs,1,0,18.49,40.8786,,,True
49977f0f-888c-4738-b0c8-eec8f9e90903,Kirkland Signature Organic Virgin Coconut Oil,Kirkland Signature Organic Virgin Coconut Oil,EBD-1,Pantry,Costco - 001,Oils / Vinegars Shelf - 022,Kgs,2.3,0,9.5609,73.5345,,,True
6c31bd08-93cd-48a8-86b1-71359f28c86b,Kirkland Signature Shelled Walnuts,Kirkland Signature Shelled Walnuts,EBD-43,Pantry,Costco - 001,No Category - 020,Kgs,1.36,0,8.0809,0.8493,,,True
b73c1dd7-38bf-4e57-9cfc-7536644e90bc,Kitchen Essentials Feta Cheese,Kitchen Essentials Feta Cheese,EBD-2326,Pantry,GFS - 003,Dry Storage,Kgs,3,0,16.6633,0,,,True
4ffd01d5-72f3-4659-918c-7cc902a1cd5b,Knorr Professional Gravy Mix,Knorr Professional Gravy Mix,EBD-3004,Pantry,,,Kgs,0.43,0,11.99,0,,,True
ea6ea7af-8ce5-4953-9bb6-a3e4c3946cbe,Lebanese Zaatar (TAMAM Brand),Lebanese Zaatar (TAMAM Brand),EBD-273,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,0.1,0,16.1,0,,,True
6654178e-3411-430b-985d-0c77ca16bf08,Lemon Juice,Lemon Juice,2377805,Pantry,GFS - 003,Fridge (liquid Ingredients) - 015,Kgs,7.6,0,3.8145,13.1439,,,True
e3f61850-8020-4a3e-b750-9666cfeb2359,Lemon Pepper Spice,Lemon Pepper Spice,EBD-317,Pantry,Costco - 001,Seasonings / Condiment Shelf - 026,Kgs,0.1,0,10.5,0,,,True
e030c48e-d57a-4fac-8ebc-5e8ea880071c,Liquid Smoke,Liquid Smoke,EBD-257,Pantry,Wholesale Club  - 014,Sauces / Jar Veg Shelf - 025,Kgs,0.1,0,29,0,,,True
fe5fb27e-f6ec-4a3d-be15-147007ade44b,Madras Yellow Curry Powder,Madras Yellow Curry Powder,EBD-157,Pantry,Wholesale Club  - 014,Spice Shelf - 028,Kgs,0.4,0,9.475,2.1373,,,True
ee787bd1-10ed-4cb7-84ad-3d98ea6438cc,Marinated Quartered Artichoke Hearts,Marinated Quartered Artichoke Hearts,EBD-1267,Pantry,Wholesale Club  - 014,Sauces / Jar Veg Shelf - 025,Kgs,1.2,0,11.075,0,,,True
